Order_ID,Order_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Customer_ID,Customer_City,Customer_State,Payment_Method,Order_Status,Quantity,Unit_Price,Discount_Percentage,Final_Price,Revenue,Profit,Shipping_Cost,Delivery_Time_Days,Return_Status,Customer_Rating,Seller_Name,Festival_Season,Platform_Device
OD8666636930,13-01-2025,P307388,Nirlep Furniture VB70,Home & Kitchen,Furniture Accessories,Nirlep,C8683932,Jodhpur,Rajasthan,Credit Card,Processing,1,19010,2.2,18591.78,18591.78,6705.59,68.95,8,No,,FashionHub Pro,Regular,App
OD5061829117,21-03-2024,P255716,ITC Personal BI92,Grocery,Personal Care,ITC,C1477135,Thane,Maharashtra,UPI,Cancelled,2,860,23.2,660.48,1320.96,215.35,19.57,8,No,,IndiaShop Direct,Holi Sale,App
OD6779680504,03-05-2025,P185318,Sleepwell Chairs RH59,Furniture,Chairs,Sleepwell,C1937007,Surat,Gujarat,Credit Card,Delivered,1,60670,21.4,47686.62,47686.62,18893.62,113.2,4,No,3,FashionHub Pro,Weekend Sale,App
OD0275906124,05-11-2023,P915057,L'Oreal Haircare VM38,Beauty,Haircare,L'Oreal,C2677292,Mysuru,Karnataka,UPI,Cancelled,1,5580,21.1,4402.62,4402.62,1393.16,26.21,3,No,,BharatSellers,Diwali Sale,App
OD6269567908,05-04-2025,P141043,Prestige Bedding LF88,Home & Kitchen,Bedding,Prestige,C8331064,Rajkot,Gujarat,UPI,Delivered,1,17718.16,7.9,16318.43,16318.43,6224.13,56.71,4,No,3,BestBuy India,Weekend Sale,App
OD6918085093,01-10-2023,P983702,Mamaearth Nail DL98,Beauty,Nail Care,Mamaearth,C9042488,Allahabad,Uttar Pradesh,UPI,Delivered,4,3530,23.4,2703.98,10815.92,4835.11,50.23,4,No,4,PrimeDeals India,Weekend Sale,Mobile Web
OD1466606647,08-04-2025,P092640,Bajaj Cookware AR68,Home & Kitchen,Cookware,Bajaj,C1124842,Hyderabad,Telangana,UPI,Cancelled,1,9990,11.9,8801.19,8801.19,1261.63,71.78,10,No,,PrimeDeals India,Regular,App
OD6712177334,28-12-2023,P786397,Sleepwell Study IF23,Furniture,Study Tables,Sleepwell,C3513248,Ahmedabad,Gujarat,Credit Card,Delivered,2,37960,32.6,25585.04,51170.08,12746.7,418.44,5,No,5,DigitalBazaar,Christmas & New Year,App
OD8955817128,11-12-2023,P030299,Nilkamal Chairs TD30,Furniture,Chairs,Nilkamal,C5276725,Aurangabad,Maharashtra,UPI,Delivered,1,55680,16.5,46492.8,46492.8,18553.47,107.16,4,No,4,FashionHub Pro,Regular,App
OD4343928367,30-07-2025,P541466,Mamaearth Fragrances KW98,Beauty,Fragrances,Mamaearth,C7665533,Varanasi,Uttar Pradesh,EMI,Delivered,3,1805.62,15.7,1522.14,4566.42,1616.2,45.63,6,No,3,DigitalBazaar,Regular,App
OD8796857260,02-08-2025,P007387,HomeBox Storage ML31,Home & Kitchen,Storage,HomeBox,C9390611,Varanasi,Uttar Pradesh,Cash on Delivery,Processing,2,22400,17.9,18390.4,36780.8,7728.86,50.63,7,No,,BestBuy India,Weekend Sale,App
OD3379279433,08-03-2025,P263254,Plum Fragrances UJ50,Beauty,Fragrances,Plum,C0094867,Jodhpur,Rajasthan,UPI,Cancelled,3,1800,16.6,1501.2,4503.6,1427.58,41.9,6,No,,IndiaShop Direct,Weekend Sale,App
OD2785416024,28-10-2025,P426077,Dabur Health LE99,Grocery,Health Foods,Dabur,C5365282,Nashik,Maharashtra,Debit Card,Delivered,2,237.89,24.5,179.61,359.22,63.61,40.75,6,No,4,TechZone Sellers,Diwali Sale,App
OD7421465951,13-08-2023,P215072,Sony Smartphones WI28,Electronics,Smartphones,Sony,C2139379,Vadodara,Gujarat,Cash on Delivery,Delivered,2,27480,37.7,17120.04,34240.08,2454.39,47.9,5,No,5,DigitalBazaar,Independence Day Sale,Mobile Web
OD1273630837,27-11-2023,P951346,LG Tablets BW39,Electronics,Tablets,LG,C8382699,Lucknow,Uttar Pradesh,UPI,Delivered,1,32638.18,15.8,27481.35,27481.35,3084.14,71.38,6,No,5,Shopify Traders,Regular,App
OD7637983088,29-12-2023,P312341,Nykaa Nail HA89,Beauty,Nail Care,Nykaa,C7312279,Nashik,Maharashtra,Debit Card,Delivered,3,893.42,39.8,537.84,1613.52,681.79,33.53,2,No,3,ValueMart Sellers,Christmas & New Year,Mobile Web
OD7076303049,04-01-2024,P878394,Biba Footwear YN20,Fashion,Footwear,Biba,C2184927,Amritsar,Punjab,Credit Card,Delivered,2,4130,19.9,3308.13,6616.26,2928.34,25.21,5,No,5,MegaStore Online,New Year Sale,App
OD9809862276,01-02-2024,P139822,Yonex Cycling CT18,Sports,Cycling,Yonex,C3985620,Visakhapatnam,Andhra Pradesh,UPI,Delivered,1,19379.75,5.1,18391.38,18391.38,6776.5,89.48,5,No,4,BharatSellers,Regular,Desktop
OD4073085437,15-03-2025,P756663,Lakme Haircare ZC45,Beauty,Haircare,Lakme,C0822692,Gwalior,Madhya Pradesh,UPI,Delivered,3,3960,13.6,3421.44,10264.32,4714.14,35.77,7,No,4,EcomGuru Sellers,Weekend Sale,App
OD1595408118,29-11-2023,P069861,Durian Wardrobes NS22,Furniture,Wardrobes,Durian,C0894004,Meerut,Uttar Pradesh,Cash on Delivery,Delivered,1,9940,13,8647.8,8647.8,3604.45,287.16,7,No,5,ValueMart Sellers,Regular,App
OD7180546883,21-12-2023,P292033,Urban Ladder Beds CB29,Furniture,Beds,Urban Ladder,C1967234,Vijayawada,Andhra Pradesh,UPI,Delivered,1,74200,9.9,66854.2,66854.2,16759.6,128.06,7,No,4,IndiaShop Direct,Regular,App
OD1878171581,31-10-2024,P791036,Biotique Haircare BQ25,Beauty,Haircare,Biotique,C5424145,Kanpur,Uttar Pradesh,UPI,Cancelled,2,2190,24.1,1662.21,3324.42,1475.17,24.48,7,No,,EcomGuru Sellers,Diwali Sale,App
OD4351573985,01-10-2023,P483793,SG Fitness AH67,Sports,Fitness Equipment,SG,C6899783,Hyderabad,Telangana,EMI,Delivered,1,23270,12.4,20384.52,20384.52,7612.85,83.43,3,No,3,TechZone Sellers,Weekend Sale,App
OD1527980478,22-03-2024,P637717,Libas Accessories EY76,Fashion,Accessories,Libas,C7110903,Nashik,Maharashtra,Cash on Delivery,Cancelled,1,6828.79,26.3,5032.82,5032.82,1807.91,20.14,6,No,,Shopify Traders,Holi Sale,App
OD9870527202,22-03-2023,P528666,Reebok Fitness GV11,Sports,Fitness Equipment,Reebok,C8240475,Surat,Gujarat,Cash on Delivery,Processing,1,22310,17.3,18450.37,18450.37,4445.85,37.19,4,No,,EcomGuru Sellers,Holi Sale,App
OD1693049122,15-11-2025,P271903,Samsung Smart VH31,Electronics,Smart Watches,Samsung,C5450710,Kanpur,Uttar Pradesh,Cash on Delivery,Returned,1,66250.85,22.2,51543.16,51543.16,6737.16,48.9,4,Yes,1,TechZone Sellers,Weekend Sale,App
OD4688222675,20-01-2024,P113600,Biotique Skincare XZ22,Beauty,Skincare,Biotique,C9882008,Delhi,Delhi,Cash on Delivery,Processing,2,1712.02,10.3,1535.68,3071.36,1016.83,19.46,3,No,,FashionHub Pro,Weekend Sale,Mobile Web
OD0187026559,09-09-2025,P580067,ITC Snacks WT86,Grocery,Snacks,ITC,C1690562,Rajkot,Gujarat,UPI,Delivered,2,1470,2.6,1431.78,2863.56,524.13,18.95,5,No,4,PrimeDeals India,Regular,App
OD5210768297,06-10-2024,P911036,Peter England Accessories LZ76,Fashion,Accessories,Peter England,C2542775,Faridabad,Haryana,Cash on Delivery,Delivered,2,1789.86,51.1,875.24,1750.48,367.04,42.87,5,No,4,IndiaShop Direct,Big Billion Days,App
OD1652431224,24-10-2023,P766906,Arihant Fiction RN47,Books,Fiction,Arihant,C6397703,Chandigarh,Punjab,Cash on Delivery,Processing,1,1270.54,43.4,719.13,719.13,116.67,14.94,2,No,,IndiaShop Direct,Diwali Sale,App
OD6580535318,01-10-2023,P955670,Vector X Cycling LW41,Sports,Cycling,Vector X,C5696778,Varanasi,Uttar Pradesh,UPI,Processing,1,3550,21.5,2786.75,2786.75,963.86,70.36,11,No,,ValueMart Sellers,Weekend Sale,App
OD6853336373,12-03-2025,P626313,Tata Staples EV48,Grocery,Staples,Tata,C6566357,Nagpur,Maharashtra,EMI,Delivered,1,647.95,4.3,620.09,620.09,78.09,12.49,4,No,3,RetailNet India,Regular,App
OD2252235494,29-11-2025,P412350,Noise Headphones VJ46,Electronics,Headphones,Noise,C4795081,Nashik,Maharashtra,Debit Card,Delivered,1,85000,6.9,79135,79135,13277.63,35.56,6,No,5,DigitalBazaar,Weekend Sale,App
OD4469956552,17-09-2023,P722481,Solimo Bedding NS21,Home & Kitchen,Bedding,Solimo,C3144008,Bengaluru,Karnataka,Debit Card,Delivered,1,3426.18,13.6,2960.22,2960.22,535.41,60.28,4,No,4,BestBuy India,Weekend Sale,App
OD1807495277,13-06-2023,P907044,Bajaj Kitchen PM37,Home & Kitchen,Kitchen Appliances,Bajaj,C5882016,Srinagar,J&K,Credit Card,Cancelled,4,20220,3,19613.4,78453.6,13968.4,89.89,7,No,,TrendSetters Online,Regular,App
OD1445675569,16-04-2024,P531637,Peter England Women's CT35,Fashion,Women's Clothing,Peter England,C2566227,Jabalpur,Madhya Pradesh,Flipkart Pay Later,Returned,1,2810,3.5,2711.65,2711.65,936.47,14.85,4,Yes,1,EcomGuru Sellers,Regular,App
OD2884965427,24-04-2024,P939196,Li-Ning Cricket AE81,Sports,Cricket,Li-Ning,C9227079,Rajkot,Gujarat,Cash on Delivery,Cancelled,2,483.97,9.3,438.96,877.92,247.76,36.19,3,No,,ValueMart Sellers,Regular,App
OD4156587735,24-07-2025,P768580,Nirlep Cookware QO93,Home & Kitchen,Cookware,Nirlep,C5991166,Mumbai,Maharashtra,Debit Card,Processing,3,1330,0.5,1323.35,3970.05,720.22,31.71,7,No,,BharatSellers,Regular,App
OD0052045195,03-08-2024,P249568,Pepperfry Study JA55,Furniture,Study Tables,Pepperfry,C7172422,Vadodara,Gujarat,Cash on Delivery,Delivered,1,61950,17,51418.5,51418.5,11935.1,263.57,3,No,5,DigitalBazaar,Weekend Sale,App
OD8783602808,26-03-2023,P972163,Nilkamal Wardrobes VY28,Furniture,Wardrobes,Nilkamal,C4101830,Bhopal,Madhya Pradesh,Cash on Delivery,Delivered,2,78470,6.5,73369.45,146738.9,49202.17,326.33,4,No,4,BharatSellers,Weekend Sale,App
OD6102186857,26-10-2025,P937496,Peter England Women's KY38,Fashion,Women's Clothing,Peter England,C8710564,Nashik,Maharashtra,Credit Card,Delivered,2,4345.5,54.5,1977.2,3954.4,899.36,40.54,9,No,4,QuickMart Pvt Ltd,Diwali Sale,App
OD9100752392,29-03-2024,P830193,Arihant Academic MB80,Books,Academic,Arihant,C0156562,Bhopal,Madhya Pradesh,Credit Card,Returned,2,1363.94,14.1,1171.62,2343.24,810.23,20.05,7,Yes,3,HomeEssentials India,Regular,App
OD6040700308,07-02-2025,P779291,Lakme Nail CV45,Beauty,Nail Care,Lakme,C2347457,Solapur,Maharashtra,Credit Card,Cancelled,2,2983.58,4,2864.24,5728.48,1869.07,27.85,6,No,,ValueMart Sellers,Regular,App
OD0653778045,06-02-2025,P666655,Peter England Women's XN11,Fashion,Women's Clothing,Peter England,C9114445,Bhopal,Madhya Pradesh,Cash on Delivery,Returned,1,4488.98,12.6,3923.37,3923.37,1568.39,30.1,5,Yes,2,BestBuy India,Regular,App
OD4137038312,21-03-2023,P102525,Nirlep Kitchen ER98,Home & Kitchen,Kitchen Appliances,Nirlep,C2123817,Visakhapatnam,Andhra Pradesh,UPI,Delivered,2,19600,23.4,15013.6,30027.2,4153.09,73.75,4,No,4,BestBuy India,Holi Sale,App
OD7864168944,03-01-2023,P127491,Yonex Cricket NV81,Sports,Cricket,Yonex,C8470254,Jabalpur,Madhya Pradesh,Flipkart Pay Later,Processing,4,6770,22.1,5273.83,21095.32,6220.22,79.74,5,No,,PrimeDeals India,New Year Sale,App
OD2926015893,02-05-2023,P718659,W Innerwear HT83,Fashion,Innerwear,W,C0263944,Raipur,Chhattisgarh,Debit Card,Returned,5,4880,17.5,4026,20130,6805.51,68,2,Yes,5,EcomGuru Sellers,Regular,App
OD6707636283,20-11-2025,P550753,Oxford Academic DD81,Books,Academic,Oxford,C6563349,Amritsar,Punjab,Cash on Delivery,Delivered,2,466.54,10.7,416.62,833.24,176.59,20.55,5,No,4,PrimeDeals India,Regular,App
OD7289800657,09-07-2025,P741444,Pigeon Furniture EO33,Home & Kitchen,Furniture Accessories,Pigeon,C5250463,Vadodara,Gujarat,Cash on Delivery,Delivered,1,24919.31,5.1,23648.43,23648.43,7729.01,32.48,7,No,5,QuickMart Pvt Ltd,Regular,Desktop
OD3739558142,11-07-2023,P598108,W Accessories LY86,Fashion,Accessories,W,C8051892,Delhi,Delhi,Flipkart Pay Later,Returned,1,5005.3,14.1,4299.55,4299.55,1648.54,17.77,4,Yes,4,Shopify Traders,Regular,App
OD8107157721,16-12-2024,P141043,Prestige Bedding LF88,Home & Kitchen,Bedding,Prestige,C0874988,Coimbatore,Tamil Nadu,Debit Card,Delivered,1,17345.08,5.3,16425.79,16425.79,4122.09,26.53,3,No,5,IndiaShop Direct,Regular,Mobile Web
OD1005926288,13-12-2024,P285613,Marico Staples PW27,Grocery,Staples,Marico,C4908295,Ranchi,Jharkhand,EMI,Delivered,2,1809.97,17.4,1495.04,2990.08,524.59,16.99,4,No,5,IndiaShop Direct,Regular,App
OD7110379439,01-01-2023,P399609,Biotique Makeup AU76,Beauty,Makeup,Biotique,C8464846,Madurai,Tamil Nadu,Debit Card,Delivered,1,290,28.2,208.22,208.22,89.41,60.05,5,No,5,MegaStore Online,New Year Sale,Mobile Web
OD5389456457,09-06-2024,P786397,Sleepwell Study IF23,Furniture,Study Tables,Sleepwell,C6465914,Meerut,Uttar Pradesh,UPI,Delivered,1,37960,11.7,33518.68,33518.68,8493.53,196.13,9,No,4,Shopify Traders,Weekend Sale,Desktop
OD2983110008,26-03-2025,P318447,Cello Décor VI74,Home & Kitchen,Décor,Cello,C6874004,Allahabad,Uttar Pradesh,UPI,Returned,2,5320.17,16.1,4463.62,8927.24,2108.09,53.35,7,Yes,1,BharatSellers,Regular,App
OD7391876088,22-09-2023,P387508,Prestige Furniture VQ36,Home & Kitchen,Furniture Accessories,Prestige,C4749066,Tiruchirappalli,Tamil Nadu,Cash on Delivery,Delivered,3,13570,8.4,12430.12,37290.36,8889.28,90.05,7,No,4,BharatSellers,Regular,App
OD7242120349,11-09-2025,P546167,HomeBox Cookware BU51,Home & Kitchen,Cookware,HomeBox,C3119410,Jodhpur,Rajasthan,Cash on Delivery,Delivered,1,6310,2,6183.8,6183.8,1686.76,36.67,4,No,4,EcomGuru Sellers,Regular,App
OD8724741279,27-01-2025,P497034,Pigeon Bedding YS46,Home & Kitchen,Bedding,Pigeon,C3943059,Tiruchirappalli,Tamil Nadu,Cash on Delivery,Delivered,1,5072.49,33.6,3368.13,3368.13,1018.83,73.73,5,No,5,HomeEssentials India,Republic Day Sale,App
OD5223920182,07-01-2023,P940213,Xiaomi Smart CM13,Electronics,Smart Watches,Xiaomi,C3050816,Agra,Uttar Pradesh,UPI,Delivered,1,75953.35,9.5,68737.78,68737.78,6267.21,76.99,4,No,4,BharatSellers,Weekend Sale,Desktop
OD9863581441,15-09-2025,P484034,ITC Health UG79,Grocery,Health Foods,ITC,C1270760,Meerut,Uttar Pradesh,UPI,Delivered,3,980,2.2,958.44,2875.32,417.86,31.05,4,No,3,PrimeDeals India,Regular,Mobile Web
OD2484885597,25-01-2023,P280012,Decathlon Cycling VC52,Sports,Cycling,Decathlon,C1178446,Vadodara,Gujarat,Credit Card,Processing,1,7944.99,18.4,6483.11,6483.11,2411.7,43.14,4,No,,QuickMart Pvt Ltd,Republic Day Sale,Mobile Web
OD9004463241,06-10-2025,P507095,Stanley Study KI83,Furniture,Study Tables,Stanley,C9473389,Varanasi,Uttar Pradesh,Cash on Delivery,Processing,5,35922.26,37.9,22307.72,111538.6,24785.16,276.13,5,No,,FashionHub Pro,Big Billion Days,App
OD7630303054,11-02-2024,P357406,Cello Bedding YW91,Home & Kitchen,Bedding,Cello,C2537543,Amritsar,Punjab,Cash on Delivery,Cancelled,2,10080.94,8.1,9264.38,18528.76,6380.39,42.46,3,No,,TrendSetters Online,Weekend Sale,Mobile Web
OD4893075731,16-03-2025,P840608,Urban Ladder Study TS38,Furniture,Study Tables,Urban Ladder,C3616837,Nashik,Maharashtra,Debit Card,Delivered,1,33980.06,24.3,25722.91,25722.91,9788.22,136.53,4,No,4,TechZone Sellers,Weekend Sale,App
OD4034421836,01-07-2025,P837507,JBL TV YN74,Electronics,TV & Monitors,JBL,C6182018,Nagpur,Maharashtra,Cash on Delivery,Delivered,1,64000,4.2,61312,61312,8252.73,81.87,4,No,5,EcomGuru Sellers,Regular,App
OD3715245577,15-12-2023,P930663,Patanjali Staples RD60,Grocery,Staples,Patanjali,C8026338,Thane,Maharashtra,UPI,Delivered,5,810,11.4,717.66,3588.3,626.34,24.69,3,No,5,QuickMart Pvt Ltd,Regular,App
OD6374150202,13-03-2024,P562626,Van Heusen Women's FV65,Fashion,Women's Clothing,Van Heusen,C0829561,Jalandhar,Punjab,Cash on Delivery,Delivered,2,8224.96,18.2,6728.02,13456.04,4675.32,22.03,3,No,4,IndiaShop Direct,Regular,App
OD5617960488,22-09-2024,P862914,Nirlep Kitchen GA69,Home & Kitchen,Kitchen Appliances,Nirlep,C7743085,Hyderabad,Telangana,Debit Card,Delivered,2,5106.06,15.5,4314.62,8629.24,1874.23,52.99,2,No,4,BestBuy India,Weekend Sale,App
OD7274854374,05-11-2024,P058657,H&M Accessories JP19,Fashion,Accessories,H&M,C5137749,Kanpur,Uttar Pradesh,UPI,Delivered,2,2270,28.9,1613.97,3227.94,1360.86,37.45,4,No,3,HomeEssentials India,Diwali Sale,App
OD6604625415,27-12-2023,P311446,Spalding Cycling TA21,Sports,Cycling,Spalding,C0748372,Aligarh,Uttar Pradesh,Credit Card,Delivered,1,14000.93,18.3,11438.76,11438.76,2116.98,75.21,6,No,3,FashionHub Pro,Christmas & New Year,App
OD5292181751,28-12-2025,P220210,Yonex Cycling TZ62,Sports,Cycling,Yonex,C6098506,Srinagar,J&K,EMI,Delivered,2,11760,37.2,7385.28,14770.56,4505.96,81.79,3,No,4,TechZone Sellers,Christmas & New Year,App
OD2808238369,26-04-2025,P387659,Stanley Chairs MD99,Furniture,Chairs,Stanley,C9484608,Allahabad,Uttar Pradesh,Cash on Delivery,Processing,1,87737.7,9.7,79227.14,79227.14,24003.56,198.24,5,No,,ValueMart Sellers,Weekend Sale,App
OD4698781080,04-12-2023,P233710,Nykaa Skincare HY91,Beauty,Skincare,Nykaa,C1197380,Jaipur,Rajasthan,Cash on Delivery,Processing,2,461.96,2.7,449.49,898.98,337.52,23.43,5,No,,DigitalBazaar,Regular,App
OD2487500624,05-01-2025,P055937,Prestige Kitchen IK92,Home & Kitchen,Kitchen Appliances,Prestige,C9463871,Aligarh,Uttar Pradesh,EMI,Processing,2,22610,23.2,17364.48,34728.96,11150.21,48.32,4,No,,TrendSetters Online,New Year Sale,App
OD3526052938,19-06-2024,P057554,Biotique Men's QI20,Beauty,Men's Grooming,Biotique,C4137860,Rajkot,Gujarat,Debit Card,Delivered,2,1850,7.3,1714.95,3429.9,1515.83,27.72,8,No,1,RetailNet India,Regular,App
OD1224633557,21-09-2025,P391974,Sony Headphones MS58,Electronics,Headphones,Sony,C1221060,Bareilly,Uttar Pradesh,Cash on Delivery,Delivered,1,99790,13.3,86517.93,86517.93,4820.93,40.27,4,No,5,BharatSellers,Weekend Sale,App
OD4248181024,03-02-2024,P211558,Biba Innerwear DU48,Fashion,Innerwear,Biba,C8284968,Kanpur,Uttar Pradesh,Debit Card,Delivered,1,4836.34,22.3,3757.84,3757.84,1740.89,27.74,5,No,5,EcomGuru Sellers,Weekend Sale,App
OD1565808554,24-09-2023,P209263,HarperCollins Comics XX48,Books,Comics,HarperCollins,C4501532,Jabalpur,Madhya Pradesh,UPI,Delivered,3,611.2,19,495.07,1485.21,525.96,20.49,3,No,4,TechZone Sellers,Weekend Sale,App
OD6621020648,07-03-2023,P452129,HUL Beverages KD52,Grocery,Beverages,HUL,C8032963,Lucknow,Uttar Pradesh,UPI,Delivered,1,890,12.8,776.08,776.08,66.01,11.17,4,No,4,BharatSellers,Regular,App
OD3858037708,22-12-2025,P623696,Britannia Snacks NS51,Grocery,Snacks,Britannia,C2388363,Hubballi,Karnataka,Flipkart Pay Later,Delivered,1,2159.85,4.2,2069.14,2069.14,431.99,17.04,3,No,5,DigitalBazaar,Regular,App
OD5642833562,17-03-2024,P826617,Philips Storage UN10,Home & Kitchen,Storage,Philips,C9968349,Bengaluru,Karnataka,Cash on Delivery,Delivered,1,12261.67,14,10545.04,10545.04,2073.7,71.44,2,No,2,IndiaShop Direct,Weekend Sale,App
OD1303186793,21-10-2023,P814728,Philips Storage VZ96,Home & Kitchen,Storage,Philips,C7373773,Jaipur,Rajasthan,EMI,Processing,3,12030.64,34.6,7868.04,23604.12,5411.64,98.02,6,No,,DigitalBazaar,Diwali Sale,App
OD6349442791,30-08-2024,P786746,Reebok Swimming FK53,Sports,Swimming,Reebok,C2530002,Patna,Bihar,Cash on Delivery,Delivered,1,5100,7.5,4717.5,4717.5,1697.01,29.09,8,No,3,DigitalBazaar,Regular,Mobile Web
OD8303020358,27-12-2023,P900618,ITC Health ZK52,Grocery,Health Foods,ITC,C9703235,Jabalpur,Madhya Pradesh,Debit Card,Returned,1,1210,24.5,913.55,913.55,117.55,12.37,2,Yes,4,BharatSellers,Christmas & New Year,Desktop
OD4885044479,26-10-2023,P882651,Marico Beverages NN31,Grocery,Beverages,Marico,C0084579,Faridabad,Haryana,Cash on Delivery,Delivered,5,536.79,34.6,351.06,1755.3,305.69,32.47,6,No,3,MegaStore Online,Diwali Sale,App
OD4765351350,18-12-2024,P915699,HomeBox Cookware RS61,Home & Kitchen,Cookware,HomeBox,C9763316,Howrah,West Bengal,Cash on Delivery,Delivered,4,17344.61,16.3,14517.44,58069.76,16573.75,86.59,4,No,3,ValueMart Sellers,Regular,App
OD4408138862,14-04-2023,P544109,Pepperfry Sofas VK19,Furniture,Sofas,Pepperfry,C4260834,Bengaluru,Karnataka,UPI,Returned,4,39790,2.3,38874.83,155499.32,50910.77,648.13,5,Yes,1,BharatSellers,Regular,Mobile Web
OD8721878947,21-09-2024,P692002,Penguin Fiction CF89,Books,Fiction,Penguin,C1074050,Meerut,Uttar Pradesh,EMI,Returned,1,190,18.1,155.61,155.61,50.17,49.71,6,Yes,1,EcomGuru Sellers,Weekend Sale,App
OD8209230709,16-04-2024,P783019,Nestle Personal MZ59,Grocery,Personal Care,Nestle,C6165777,Dhanbad,Jharkhand,Cash on Delivery,Delivered,3,270,16.5,225.45,676.35,126.31,35.34,7,No,3,PrimeDeals India,Regular,App
OD4097000228,06-10-2024,P783019,Nestle Personal MZ59,Grocery,Personal Care,Nestle,C6159525,Rajkot,Gujarat,UPI,Delivered,1,270,45.3,147.69,147.69,9.94,65.31,2,No,5,HomeEssentials India,Big Billion Days,App
OD4215127296,24-01-2024,P816858,Li-Ning Badminton IT80,Sports,Badminton,Li-Ning,C4224363,Agra,Uttar Pradesh,Flipkart Pay Later,Delivered,1,16570,20,13256,13256,4474.36,19.37,9,No,4,TechZone Sellers,Regular,Mobile Web
OD6465316691,31-10-2024,P767910,SG Cricket DR82,Sports,Cricket,SG,C2095808,Jabalpur,Madhya Pradesh,Cash on Delivery,Delivered,1,4820,51.9,2318.42,2318.42,664.22,65.08,3,No,4,RetailNet India,Diwali Sale,App
OD2908370718,24-04-2023,P429951,Decathlon Swimming XL98,Sports,Swimming,Decathlon,C6354487,Guwahati,Assam,Debit Card,Processing,2,17090,11.6,15107.56,30215.12,8449.59,60.27,7,No,,ValueMart Sellers,Regular,App
OD0193247392,02-04-2024,P358286,Milton Kitchen MN69,Home & Kitchen,Kitchen Appliances,Milton,C2389207,Rajkot,Gujarat,UPI,Delivered,1,8184.71,6.1,7685.44,7685.44,2122.12,74.98,6,No,3,TechZone Sellers,Regular,App
OD7650599747,29-10-2023,P889139,Wakefit Wardrobes IZ50,Furniture,Wardrobes,Wakefit,C6489847,Ranchi,Jharkhand,UPI,Delivered,2,18470,56.5,8034.45,16068.9,3168.42,329.65,4,No,3,PrimeDeals India,Diwali Sale,Mobile Web
OD2909808628,23-06-2024,P998434,Nestle Staples KB58,Grocery,Staples,Nestle,C3452652,Indore,Madhya Pradesh,UPI,Delivered,2,410,24.1,311.19,622.38,47.96,24.34,9,No,4,BharatSellers,Weekend Sale,App
OD4773654245,30-04-2024,P541812,IKEA Wardrobes TT36,Furniture,Wardrobes,IKEA,C7701213,Chennai,Tamil Nadu,UPI,Delivered,4,25197.25,11.9,22198.78,88795.12,18195.45,286,4,No,4,BharatSellers,Regular,Desktop
OD2402405530,30-12-2024,P889433,Oxford Fiction CF50,Books,Fiction,Oxford,C2668363,Nagpur,Maharashtra,Cash on Delivery,Delivered,1,880.82,16.4,736.37,736.37,205.05,13.02,4,No,5,DigitalBazaar,Christmas & New Year,App
OD6893373676,29-12-2024,P950310,Himalaya Haircare XR29,Beauty,Haircare,Himalaya,C3759459,Kolkata,West Bengal,Flipkart Pay Later,Processing,2,4348.61,27.5,3152.74,6305.48,2512.37,37,3,No,,QuickMart Pvt Ltd,Christmas & New Year,Desktop
OD8677820276,19-05-2024,P906871,Yonex Swimming GM17,Sports,Swimming,Yonex,C4719738,Dhanbad,Jharkhand,UPI,Delivered,2,16040,15.8,13505.68,27011.36,9590.99,96.1,3,No,5,MegaStore Online,Weekend Sale,App
OD9524921540,15-09-2023,P370660,Stanley Wardrobes HK74,Furniture,Wardrobes,Stanley,C9842385,Nagpur,Maharashtra,Cash on Delivery,Delivered,1,12100,5.2,11470.8,11470.8,4528.11,288.2,3,No,4,EcomGuru Sellers,Regular,Desktop
OD2833906947,05-11-2024,P312341,Nykaa Nail HA89,Beauty,Nail Care,Nykaa,C6079900,Agra,Uttar Pradesh,Flipkart Pay Later,Delivered,3,818.79,48.8,419.22,1257.66,357.15,31.12,3,No,3,FashionHub Pro,Diwali Sale,App
OD1756916389,01-12-2025,P133517,Penguin Non-Fiction ZR21,Books,Non-Fiction,Penguin,C4149245,Meerut,Uttar Pradesh,EMI,Delivered,2,1190,7.3,1103.13,2206.26,589.23,17.46,7,No,4,TrendSetters Online,Regular,App
